Unnamed: 0,Bug ID,Product,Component,Status,Resolution,Summary,Average_Cos_Similarity_Score,Changed,Description,Duplicate_Bug_Ids
17454,530807.0,Platform,UI,CLOSED,DUPLICATE,"Oomph setup for Platform does not work, Update it",0.07018543511445277,16-02-2018 01:46,created attachment   oomph startup error  while setting up the platform ui dev env with oomph  i encountered the following error     no repository found at    indeed  there is no repository at that address   steps to reproduce      launch oomph installer and switch to advanced mode   select product version  latest     select projects to provision  platform ui and ui tools   complete the install and keep the default values for variables   the installer complete without errors and starts the new eclipse   the newly installed eclipse will start correctly but fails while executing the startup tasks,531135.0
17527,530934.0,z_Archived,LSP4E,CLOSED,DUPLICATE,BadLocationException caused by entering a new line delimiter at the end of document,0.0868306123034375,04-02-2022 09:13,version         in order to reproduce put a cursor at the end of document and press  enter   i get the following exception   entry org eclipse                      message  stack   org eclipse jface text badlocationexception at org eclipse jface text treelinetracker fail  at org eclipse jface text treelinetracker getlineinformation  at org eclipse jface text abstractlinetracker getlineinformation  at org eclipse jface text abstractdocument getlineinformation  at org eclipse core internal filebuffers synchronizabledocument getlineinformation  at org eclipse   lspeclipseutils tooffset  at org eclipse   operations diagnostics lspdiagnosticstomarkers updatemarker  at org eclipse   operations diagnostics lspdiagnosticstomarkers accept  at org eclipse   languageclientimpl publishdiagnostics  at sun reflect   invoke  at sun reflect delegatingmethodaccessorimpl invoke  at java lang reflect method invoke  at org eclipse   jsonrpc services genericendpoint lambda null    at org eclipse   jsonrpc services genericendpoint notify  at org eclipse   jsonrpc remoteendpoint handlenotification  at org eclipse   jsonrpc remoteendpoint consume  at org eclipse   languageserverwrapper lambda    at org eclipse   jsonrpc json streammessageproducer handlemessage  at org eclipse   jsonrpc json streammessageproducer listen  at org eclipse   jsonrpc json concurrentmessageprocessor run  at java util concurrent executors runnableadapter call  at java util concurrent futuretask run  at java util concurrent threadpoolexecutor runworker  at java util concurrent threadpoolexecutor worker run  at java lang thread run ,521809.0
17529,530938.0,e4,UI,CLOSED,DUPLICATE,NPE when launching as Eclipse Application,0.11880165594554735,09-02-2018 06:58,when developing an rcp application i often run into following npe   java lang nullpointerexception  at org eclipse   ui internal workbench modelserviceimpl  init    at org eclipse   ui internal workbench swt   createdefaultcontext   at org eclipse   ui internal workbench swt       at org eclipse ui internal workbench lambda     at org eclipse core databinding observable realm runwithdefault   at org eclipse ui internal workbench createandrunworkbench   at org eclipse ui platformui createandrunworkbench   at org eclipse ui internal ide application ideapplication start   at org eclipse equinox internal app eclipseapphandle run   at org eclipse core runtime internal adaptor eclipseapplauncher runapplication   at org eclipse core runtime internal adaptor eclipseapplauncher start   at org eclipse core runtime adaptor eclipsestarter run   at org eclipse core runtime adaptor eclipsestarter run   at sun reflect nativemethodaccessorimpl     at sun reflect nativemethodaccessorimpl invoke   at sun reflect delegatingmethodaccessorimpl invoke   at java lang reflect method invoke   at org eclipse equinox launcher main invokeframework   at org eclipse equinox launcher main basicrun   at org eclipse equinox launcher main run   at org eclipse equinox launcher main main    to resolve the problem i have to delete  rcp workspace   metadata  plugins org eclipse   workbench workbench xmi,512052.0
17568,531017.0,JSDT,General,CLOSED,DUPLICATE,JSX in object prevents file save/open,0.1285959328041693,04-04-2018 18:27,create a text file test js  open it in the javascript editor  and enter the following contents  const a    b  c        div id   d           save it  and you ll get an error  save failed java lang nullpointerexception  in the error log  several errors appear  including this one  java lang nullpointerexception  at org eclipse wst jsdt internal core compilationunit buildstructure   at org eclipse wst jsdt internal core openable generateinfos   at org eclipse wst jsdt internal core javaelement openwhenclosed   at org eclipse wst jsdt internal core compilationunit makeconsistent   at org eclipse wst jsdt internal core compilationunit makeconsistent   at org eclipse wst jsdt internal core commitworkingcopyoperation executeoperation   at org eclipse wst jsdt internal core javamodeloperation run   at org eclipse core internal resources workspace run   at org eclipse core internal resources workspace run   at org eclipse wst jsdt internal core javamodeloperation runoperation   at org eclipse wst jsdt internal core compilationunit commitworkingcopy   at org eclipse wst jsdt internal ui javaeditor compilationunitdocumentprovider commitworkingcopy   at org eclipse wst jsdt internal ui javaeditor compilationunitdocumentprovider   execute   at org eclipse ui editors text textfiledocumentprovider documentprovideroperation run   at org eclipse ui actions workspacemodifydelegatingoperation execute   at org eclipse ui actions workspacemodifyoperation lambda     at org eclipse ui actions workspacemodifyoperation  lambda     run   at org eclipse core internal resources workspace run   at org eclipse core internal resources workspace run   at org eclipse ui actions workspacemodifyoperation run   at org eclipse ui internal editors text workspaceoperationrunner run   at org eclipse ui internal editors text workspaceoperationrunner run   at org eclipse ui editors text textfiledocumentprovider executeoperation   at org eclipse ui editors text textfiledocumentprovider savedocument   at org eclipse ui texteditor abstracttexteditor performsave   at org eclipse wst jsdt internal ui javaeditor compilationuniteditor performsave   at org eclipse wst jsdt internal ui javaeditor compilationuniteditor dosave   at org eclipse ui texteditor abstracttexteditor texteditorsavable dosave   at org eclipse ui saveable dosave   at org eclipse ui internal saveablehelper dosavemodel   at org eclipse ui internal saveablehelper lambda     at org eclipse ui internal saveablehelper  lambda     run   at org eclipse ui internal saveablehelper lambda     at org eclipse ui internal saveablehelper  lambda     run   at org eclipse jface operation modalcontext runincurrentthread   at org eclipse jface operation modalcontext run   at org eclipse ui internal workbenchwindow   run   at org eclipse swt custom busyindicator showwhile   at org eclipse ui internal workbenchwindow run   at org eclipse ui internal saveablehelper runprogressmonitoroperation   at org eclipse ui internal saveablehelper runprogressmonitoroperation   at org eclipse ui internal saveablehelper savemodels   at org eclipse ui internal saveablehelper savepart   at org eclipse ui internal workbenchpage savesaveable   at org eclipse ui internal workbenchpage saveeditor   at org eclipse ui internal handlers savehandler execute   at org eclipse ui internal handlers handlerproxy execute   at org eclipse ui internal handlers   execute   at sun reflect   invoke   at sun reflect delegatingmethodaccessorimpl invoke   at java lang reflect method invoke   at org eclipse   core internal di methodrequestor execute   at org eclipse   core internal di injectorimpl invokeusingclass   at org eclipse   core internal di injectorimpl invoke   at org eclipse   core contexts contextinjectionfactory invoke   at org eclipse   core commands internal handlerservicehandler execute   at org eclipse core commands command executewithchecks   at org eclipse core commands parameterizedcommand executewithchecks   at org eclipse   core commands internal handlerserviceimpl executehandler   at org eclipse   ui bindings keys keybindingdispatcher executecommand   at org eclipse   ui bindings keys keybindingdispatcher press   at org eclipse   ui bindings keys keybindingdispatcher processkeyevent   at org eclipse   ui bindings keys keybindingdispatcher filterkeysequencebindings   at org eclipse   ui bindings keys keybindingdispatcher access     at org eclipse   ui bindings keys keybindingdispatcher keydownfilter handleevent   at org eclipse swt widgets eventtable sendevent   at org eclipse swt widgets display filterevent   at org eclipse swt widgets display sendevent   at org eclipse swt widgets widget sendevent   at org eclipse swt widgets widget sendevent   at org eclipse swt widgets widget sendevent   at org eclipse swt widgets widget sendkeyevent   at org eclipse swt widgets widget sendkeyevent   at org eclipse swt widgets canvas sendkeyevent   at org eclipse swt widgets control docommandbyselector   at org eclipse swt widgets display windowproc   at org eclipse swt internal cocoa os objc msgsend   at org eclipse swt internal cocoa nsresponder interpretkeyevents   at org eclipse swt widgets composite keydown   at org eclipse swt widgets display windowproc   at org eclipse swt internal cocoa os objc msgsendsuper   at org eclipse swt widgets widget callsuper   at org eclipse swt widgets widget windowsendevent   at org eclipse swt widgets shell windowsendevent   at org eclipse swt widgets display windowproc   at org eclipse swt internal cocoa os objc msgsendsuper   at org eclipse swt widgets display applicationsendevent   at org eclipse swt widgets display applicationproc   at org eclipse swt internal cocoa os objc msgsend   at org eclipse swt internal cocoa nsapplication sendevent   at org eclipse swt widgets display readanddispatch   at org eclipse   ui internal workbench swt partrenderingengine   run   at org eclipse core databinding observable realm runwithdefault   at org eclipse   ui internal workbench swt partrenderingengine run   at org eclipse   ui internal workbench   createandrunui   at org eclipse ui internal workbench lambda     at org eclipse ui internal workbench  lambda     run   at org eclipse core databinding observable realm runwithdefault   at org eclipse ui internal workbench createandrunworkbench   at org eclipse ui platformui createandrunworkbench   at org eclipse ui internal ide application ideapplication start   at org eclipse equinox internal app eclipseapphandle run   at org eclipse core runtime internal adaptor eclipseapplauncher runapplication   at org eclipse core runtime internal adaptor eclipseapplauncher start   at org eclipse core runtime adaptor eclipsestarter run   at org eclipse core runtime adaptor eclipsestarter run   at sun reflect nativemethodaccessorimpl     at sun reflect nativemethodaccessorimpl invoke   at sun reflect delegatingmethodaccessorimpl invoke   at java lang reflect method invoke   at org eclipse equinox launcher main invokeframework   at org eclipse equinox launcher main basicrun   at org eclipse equinox launcher main run   if you create that file in the generic text editor  and then try to open it in the javascript editor  it won t open  you ll get an  editor could not be initialized  method  along with some more errors in the error log  including   java lang nullpointerexception  at org eclipse wst jsdt internal core compilationunit buildstructure   at org eclipse wst jsdt internal core openable generateinfos   at org eclipse wst jsdt internal core javaelement openwhenclosed   at org eclipse wst jsdt internal core becomeworkingcopyoperation executeoperation   at org eclipse wst jsdt internal core javamodeloperation run   at org eclipse wst jsdt internal core javamodeloperation runoperation   at org eclipse wst jsdt internal core compilationunit becomeworkingcopy   at org eclipse wst jsdt internal ui javaeditor compilationunitdocumentprovider createfileinfo   at org eclipse ui editors text textfiledocumentprovider connect   at org eclipse wst jsdt internal ui javaeditor compilationunitdocumentprovider connect   at org eclipse ui texteditor abstracttexteditor dosetinput   at org eclipse ui texteditor statustexteditor dosetinput   at org eclipse ui texteditor abstractdecoratedtexteditor dosetinput   at org eclipse wst jsdt internal ui javaeditor javaeditor internaldosetinput   at org eclipse wst jsdt internal ui javaeditor javaeditor dosetinput   at org eclipse wst jsdt internal ui javaeditor compilationuniteditor dosetinput   at org eclipse ui texteditor abstracttexteditor   run   at org eclipse jface operation modalcontext runincurrentthread   at org eclipse jface operation modalcontext run   at org eclipse ui internal workbenchwindow   run   at org eclipse swt custom busyindicator showwhile   at org eclipse ui internal workbenchwindow run   at org eclipse ui texteditor abstracttexteditor internalinit   at org eclipse ui texteditor abstracttexteditor init   at org eclipse ui internal editorreference initialize   at org eclipse ui internal   compatibility compatibilitypart create   at sun reflect   invoke   at sun reflect delegatingmethodaccessorimpl invoke   at java lang reflect method invoke   at org eclipse   core internal di methodrequestor execute   at org eclipse   core internal di injectorimpl processannotated   at org eclipse   core internal di injectorimpl processannotated   at org eclipse   core internal di injectorimpl inject   at org eclipse   core internal di injectorimpl internalmake   at org eclipse   core internal di injectorimpl make   at org eclipse   core contexts contextinjectionfactory make   at org eclipse   ui internal workbench reflectioncontributionfactory createfrombundle   at org eclipse   ui internal workbench reflectioncontributionfactory docreate   at org eclipse   ui internal workbench reflectioncontributionfactory create   at org eclipse   ui workbench renderers swt contributedpartrenderer createwidget   at org eclipse   ui internal workbench swt partrenderingengine createwidget   at org eclipse   ui internal workbench swt partrenderingengine safecreategui   at org eclipse   ui internal workbench swt partrenderingengine safecreategui   at org eclipse   ui internal workbench swt partrenderingengine access     at org eclipse   ui internal workbench swt partrenderingengine   run   at org eclipse core runtime saferunner run   at org eclipse   ui internal workbench swt partrenderingengine creategui   at org eclipse   ui internal workbench partserviceimpl   handleevent   at org eclipse   ui services internal events uieventhandler   run   at org eclipse swt widgets synchronizer syncexec   at org eclipse ui internal uisynchronizer syncexec   at org eclipse swt widgets display syncexec   at org eclipse   ui internal workbench swt     syncexec   at org eclipse   ui services internal events uieventhandler handleevent   at org eclipse equinox internal event eventhandlerwrapper handleevent   at org eclipse equinox internal event eventhandlertracker dispatchevent   at org eclipse equinox internal event eventhandlertracker dispatchevent   at org eclipse osgi framework eventmgr eventmanager dispatchevent   at org eclipse osgi framework eventmgr listenerqueue dispatcheventsynchronous   at org eclipse equinox internal event eventadminimpl dispatchevent   at org eclipse equinox internal event eventadminimpl sendevent   at org eclipse equinox internal event eventcomponent sendevent   at org eclipse   ui services internal events eventbroker send   at org eclipse   ui internal workbench uieventpublisher notifychanged   at org eclipse emf common notify impl basicnotifierimpl enotify   at org eclipse   ui model application ui impl elementcontainerimpl setselectedelement   at org eclipse   ui internal workbench modelserviceimpl showelementinwindow   at org eclipse   ui internal workbench modelserviceimpl bringtotop   at org eclipse   ui internal workbench partserviceimpl delegatebringtotop   at org eclipse   ui internal workbench partserviceimpl bringtotop   at org eclipse   ui internal workbench partserviceimpl showpart   at org eclipse ui internal workbenchpage busyopeneditor   at org eclipse ui internal workbenchpage access     at org eclipse ui internal workbenchpage   run   at org eclipse swt custom busyindicator showwhile   at org eclipse ui internal workbenchpage openeditor   at org eclipse ui internal workbenchpage openeditor   at org eclipse ui internal workbenchpage openeditor   at org eclipse ui ide ide openeditor   at org eclipse ui ide ide openeditor   at org eclipse dltk internal ui editor editorutility openineditor   at org eclipse dltk internal ui editor editorutility openineditor   at org eclipse php internal ui actions openactionutil open   at org eclipse php internal ui actions openaction run   at org eclipse php internal ui actions openaction run   at org eclipse php internal ui actions selectiondispatchaction dispatchrun   at org eclipse php internal ui actions selectiondispatchaction run   at org eclipse php internal ui actions phpexploreractiongroup handleopen   at org eclipse dltk internal ui scriptview scriptexplorerpart lambda     at org eclipse dltk internal ui scriptview scriptexplorerpart  lambda     open   at org eclipse jface viewers structuredviewer   run   at org eclipse core runtime saferunner run   at org eclipse ui internal jfaceutil lambda     at org eclipse ui internal jfaceutil  lambda     run   at org eclipse jface util saferunnable run   at org eclipse jface viewers structuredviewer fireopen   at org eclipse jface viewers structuredviewer handleopen   at org eclipse jface viewers structuredviewer  lambda     handleopen   at org eclipse jface util openstrategy fireopenevent   at org eclipse jface util openstrategy access     at org eclipse jface util openstrategy   handleevent   at org eclipse swt widgets eventtable sendevent   at org eclipse swt widgets display sendevent   at org eclipse swt widgets widget sendevent   at org eclipse swt widgets widget sendevent   at org eclipse swt widgets widget sendevent   at org eclipse swt widgets widget notifylisteners   at org eclipse swt widgets display rundeferredevents   at org eclipse swt widgets display readanddispatch   at org eclipse   ui internal workbench swt partrenderingengine   run   at org eclipse core databinding observable realm runwithdefault   at org eclipse   ui internal workbench swt partrenderingengine run   at org eclipse   ui internal workbench   createandrunui   at org eclipse ui internal workbench lambda     at org eclipse ui internal workbench  lambda     run   at org eclipse core databinding observable realm runwithdefault   at org eclipse ui internal workbench createandrunworkbench   at org eclipse ui platformui createandrunworkbench   at org eclipse ui internal ide application ideapplication start   at org eclipse equinox internal app eclipseapphandle run   at org eclipse core runtime internal adaptor eclipseapplauncher runapplication   at org eclipse core runtime internal adaptor eclipseapplauncher start   at org eclipse core runtime adaptor eclipsestarter run   at org eclipse core runtime adaptor eclipsestarter run   at sun reflect nativemethodaccessorimpl     at sun reflect nativemethodaccessorimpl invoke   at sun reflect delegatingmethodaccessorimpl invoke   at java lang reflect method invoke   at org eclipse equinox launcher main invokeframework   at org eclipse equinox launcher main basicrun   at org eclipse equinox launcher main run   eclipse needs to be able to open and save any text file  regardless of whether it can parse the code in it  no parsing errors should interfere with basic file operations  this kind of thing really makes eclipse feel unreliable           eclipse version  oxygen   release   build id       javascript development tools version         ,529278.0
17709,531278.0,JDT,Core,CLOSED,DUPLICATE,NPE in Indexer#makeDirty(),0.08770972716843174,18-02-2018 06:39,created attachment   eclipse configuration  seen on eclipse oxygen           bit on ubuntu       lts  oracle jdk       after trying to add module info java files to a rather largish maven project   the indexer keeps crashing     the workspace seems to be permanently broken   as no amount of cleaning rebuilding restarting eclipse   seems to fix this                                            entry org eclipse jdt core                    message background indexer crash recovery  stack   java lang nullpointerexception         at org eclipse jdt internal core nd indexer indexer makedirty          at org eclipse jdt internal core search indexing indexmanager scheduledocumentindexing          at org eclipse jdt internal core search indexing indexmanager addbinary          at org eclipse jdt internal core search indexing indexbinaryfolder execute          at org eclipse jdt internal core search processing jobmanager run          at java base java lang thread run                                  ,531254.0
17729,531325.0,Platform,Ant,CLOSED,DUPLICATE,[Tests] java.lang.RuntimeException: Must not re-enter openLock in getZipFile.,0.11884003920611912,19-02-2018 00:43,variable number of testcases failing with the exception  java lang runtimeexception  must not re enter openlock in getzipfile   at org eclipse osgi storage bundlefile zipbundlefile getzipfile   at org eclipse osgi storage bundlefile zipbundlefile lockopen   at org eclipse osgi storage bundlefile zipbundlefile containsdir   at org eclipse osgi storage bundlefile zipbundlefile getentry   at org eclipse osgi storage bundleinfo generation getentry   at org eclipse osgi internal framework equinoxbundle getentry   at org eclipse core internal runtime findsupport findinplugin   at org eclipse core internal runtime findsupport findnl   at org eclipse core internal runtime findsupport find   at org eclipse core internal runtime findsupport find   at org eclipse core runtime filelocator find   at org eclipse core runtime platform find   at org eclipse ui internal util bundleutility find   at org eclipse ui internal util bundleutility find   at org eclipse ui internal progress progressmanagerutil geticonsroot   at org eclipse ui internal progress progressmanager setupimages   at org eclipse ui internal progress progressmanager  init    at org eclipse ui internal progress progressmanager getinstance   at org eclipse ui internal workbench   compute   at org eclipse   core internal contexts valuecomputation get   at org eclipse   core internal contexts eclipsecontext internalget   at org eclipse   core internal contexts eclipsecontext get   at org eclipse   core internal contexts eclipsecontext get   at org eclipse ui internal workbench getprogressservice   at org eclipse ui internal ide application ideworkbenchadvisor prestartup   at org eclipse ui internal workbench   runwithexception   at org eclipse ui internal startupthreading startuprunnable run   at org eclipse swt widgets synchronizer syncexec   at org eclipse ui internal uisynchronizer syncexec   at org eclipse swt widgets display syncexec   at org eclipse ui internal startupthreading runwithoutexceptions   at org eclipse ui internal workbench init   at org eclipse ui internal workbench runui   at org eclipse ui internal workbench lambda     at org eclipse core databinding observable realm runwithdefault   at org eclipse ui internal workbench createandrunworkbench   at org eclipse ui platformui createandrunworkbench   at org eclipse ui internal ide application ideapplication start   at org eclipse test uitestapplication runapplication   at org eclipse test uitestapplication run   at org eclipse test uitestapplication start   at org eclipse equinox internal app eclipseapphandle run   at org eclipse core runtime internal adaptor eclipseapplauncher runapplication   at org eclipse core runtime internal adaptor eclipseapplauncher start   at org eclipse core runtime adaptor eclipsestarter run   at org eclipse core runtime adaptor eclipsestarter run   at sun reflect nativemethodaccessorimpl     at sun reflect nativemethodaccessorimpl invoke   at sun reflect delegatingmethodaccessorimpl invoke   at java lang reflect method invoke   at org eclipse equinox launcher main invokeframework   at org eclipse equinox launcher main basicrun   at org eclipse equinox launcher main run   at org eclipse equinox launcher main main   at org eclipse core launcher main main ,531268.0
17755,531387.0,MPC,wizard,CLOSED,DUPLICATE,java.lang.ClassCastException: java.lang.String cannot be cast to java.lang.Boolean,0.12552043340909577,12-02-2019 11:12,what steps will reproduce the problem                   error details    date  tue feb         cet   message  problems occurred when invoking code from plug in   org eclipse ui workbench   severity  error product  spring tool suite               plugin  org eclipse ui workbench session data  eclipse buildid           java version       java vendor oracle corporation bootloader constants  os    arch    ws    nl de de framework arguments    product org springframework boot ide branding   command line arguments    os    ws    arch    product org springframework boot ide branding    exception stack trace  java lang classcastexception  java lang string cannot be cast to java lang boolean  at org eclipse epp internal mpc ui discovery missingnaturedetector propertychange   at org eclipse ui preferences scopedpreferencestore   run   at org eclipse core runtime saferunner run   at org eclipse ui preferences scopedpreferencestore firepropertychangeevent   at org eclipse ui preferences scopedpreferencestore lambda     at org eclipse core internal preferences eclipsepreferences   run   at org eclipse core runtime saferunner run   at org eclipse core internal preferences eclipsepreferences firepreferenceevent   at org eclipse core internal preferences eclipsepreferences put   at org eclipse oomph preferences util preferencesutil preferenceproperty set   at org eclipse oomph setup impl preferencetaskimpl   run   at org eclipse oomph setup impl setuptaskimpl   run   at org eclipse oomph ui uiutil   run   at org eclipse ui internal pendingsyncexec run   at org eclipse ui internal uilocklistener dopendingwork   at org eclipse ui internal uisynchronizer lambda     at org eclipse swt widgets runnablelock run   at org eclipse swt widgets synchronizer runasyncmessages   at org eclipse swt widgets display runasyncmessages   at org eclipse swt widgets display readanddispatch   at org eclipse   ui internal workbench swt partrenderingengine   run   at org eclipse core databinding observable realm runwithdefault   at org eclipse   ui internal workbench swt partrenderingengine run   at org eclipse   ui internal workbench   createandrunui   at org eclipse ui internal workbench lambda     at org eclipse core databinding observable realm runwithdefault   at org eclipse ui internal workbench createandrunworkbench   at org eclipse ui platformui createandrunworkbench   at org eclipse ui internal ide application ideapplication start   at org eclipse equinox internal app eclipseapphandle run   at org eclipse core runtime internal adaptor eclipseapplauncher runapplication   at org eclipse core runtime internal adaptor eclipseapplauncher start   at org eclipse core runtime adaptor eclipsestarter run   at org eclipse core runtime adaptor eclipsestarter run   at sun reflect nativemethodaccessorimpl     at sun reflect nativemethodaccessorimpl invoke   at sun reflect delegatingmethodaccessorimpl invoke   at java lang reflect method invoke   at org eclipse equinox launcher main invokeframework   at org eclipse equinox launcher main basicrun   at org eclipse equinox launcher main run   at org eclipse equinox launcher main main ,528684.0
17781,531446.0,Platform,IDE,CLOSED,DUPLICATE,Nine-fold icon multiplication in toolbar,0.08452191157130771,01-03-2018 09:12,created attachment   screenshot  version  oxygen   release   build id       in two workspaces eclipse shows multiple toolbar icons  there seems to be no way to get rid of them   the error log only shows one error  but i do not think that it s related to the icon phenomenon    java lang securityexception  unable to find password  at org eclipse equinox internal security linux linuxpasswordprovider getmasterpassword   at org eclipse equinox internal security linux linuxpasswordprovider getpassword   at org eclipse equinox internal security storage passwordprovidermoduleext getpassword   at org eclipse equinox internal security storage securepreferencesroot getmodulepassword   at org eclipse equinox internal security storage securepreferencesroot getpassword   at org eclipse equinox internal security storage securepreferences get   at org eclipse equinox internal security storage securepreferenceswrapper get   at org sonarlint eclipse core internal server serversmanager getfromsecure   at org sonarlint eclipse core internal server serversmanager getusername   at org sonarlint eclipse core internal server server getconfig   at org sonarlint eclipse core internal server server checkforupdates   at org sonarlint eclipse ui internal job checkforupdatesjob checkforupdates   at org sonarlint eclipse ui internal job checkforupdatesjob run   at org eclipse core internal jobs worker run ,527896.0
17812,531494.0,JDT,Debug,CLOSED,DUPLICATE,Empty error messages while trying to run code,0.08000942498125121,23-02-2018 00:11,occasionally when i try to run the any lines of code i would get an error message box with no text or information associated with it preventing me from running it  however  when i restart the ide it stops doing this  this happens on random i m guessing maybe when the program has been left open for extended period of time in between computer going to sleep and being on all the time    i apologize if i selected the wrong component in the submission       configuration details    product  eclipse            installed features   org eclipse jdt           versioning plugin   org eclipse platform          ,529843.0
17887,531637.0,Objectteams,Releng,CLOSED,DUPLICATE,"eclipse photon m5 error: ""Update dynamic Java sources working sets"".",0.08232224732101323,25-02-2018 06:14,an internal error occurred during   update dynamic java sources working sets   org eclipse jdt core iclasspathentry istest z  java lang nosuchmethoderror  org eclipse jdt core iclasspathentry istest z  at org eclipse jdt internal ui workingsets dynamicsourcesworkingsetupdater updateelements   at org eclipse jdt internal ui workingsets dynamicsourcesworkingsetupdater updateelements   at org eclipse jdt internal ui workingsets dynamicsourcesworkingsetupdater   run   at org eclipse core internal jobs worker run     session data     eclipse buildid           java version       java vendor oracle corporation bootloader constants  os    arch    ws    nl en us framework arguments    product org eclipse epp package java product  product org eclipse epp package java product command line arguments    os    ws    arch    product org eclipse epp package java product  data c  users   on project dev  ws eclipse   product org eclipse epp package java product,531037.0
17954,531749.0,JDT,Core,CLOSED,DUPLICATE,NPE in BinaryModuleBinding on call hierarchy,0.09161733271775467,04-03-2018 17:25,open call hierarchy on some method  reproduceable on get method from java util treemap class  this is only reproduceable when compiler compliance level is set to    after rebuilding with compiler compliance level is set to      call hierarchy functions correctly   eclipse buildid           java version        plug in  org eclipse jdt ui  message  internal error  exception stack trace  java lang nullpointerexception  at org eclipse jdt internal compiler lookup binarymodulebinding create   at org eclipse jdt internal compiler lookup lookupenvironment getmodulefromanswer   at org eclipse jdt internal compiler lookup lookupenvironment askfortypefrommodules   at org eclipse jdt internal compiler lookup lookupenvironment askfortype   at org eclipse jdt internal compiler lookup unresolvedreferencebinding resolve   at org eclipse jdt internal compiler lookup binarytypebinding resolvetype   at org eclipse jdt internal compiler lookup packagebinding gettypeorpackage   at org eclipse jdt internal compiler lookup compilationunitscope findimport   at org eclipse jdt internal compiler lookup compilationunitscope findsingleimport   at org eclipse jdt internal compiler lookup compilationunitscope resolvesingleimport   at org eclipse jdt internal compiler lookup scope gettypeorpackage   at org eclipse jdt internal compiler lookup scope gettype   at org eclipse jdt internal compiler ast singletypereference gettypebinding   at org eclipse jdt internal compiler ast typereference internalresolvetype   at org eclipse jdt internal compiler ast typereference resolvetype   at org eclipse jdt internal compiler ast typereference resolvetypeargument   at org eclipse jdt internal compiler ast parameterizedsingletypereference internalresolveleaftype   at org eclipse jdt internal compiler ast parameterizedsingletypereference internalresolvetype   at org eclipse jdt internal compiler ast parameterizedsingletypereference resolvetype   at org eclipse jdt internal compiler ast typereference resolvetype   at org eclipse jdt internal compiler ast typereference resolvesupertype   at org eclipse jdt internal compiler lookup classscope findsupertype   at org eclipse jdt internal compiler lookup classscope connectsuperinterfaces   at org eclipse jdt internal compiler lookup classscope connecttypehierarchy   at org eclipse jdt internal compiler lookup compilationunitscope connecttypehierarchy   at org eclipse jdt internal compiler lookup lookupenvironment completetypebindings   at org eclipse jdt internal core search matching matchlocator accept   at org eclipse jdt internal compiler lookup lookupenvironment askfortype   at org eclipse jdt internal compiler lookup packagebinding gettypeorpackage   at org eclipse jdt internal compiler lookup compilationunitscope findimport   at org eclipse jdt internal compiler lookup compilationunitscope findsingleimport   at org eclipse jdt internal compiler lookup compilationunitscope faultinimports   at org eclipse jdt internal compiler lookup scope getbinding   at org eclipse jdt internal compiler ast fielddeclaration resolve   at org eclipse jdt internal compiler lookup fieldbinding constant   at org eclipse jdt internal compiler lookup fieldbinding constant   at org eclipse jdt internal compiler ast qualifiednamereference getotherfieldbindings   at org eclipse jdt internal compiler ast qualifiednamereference resolvetype   at org eclipse jdt internal compiler ast messagesend resolvetype   at org eclipse jdt internal compiler ast equalexpression resolvetype   at org eclipse jdt internal compiler ast binaryexpression resolvetype   at org eclipse jdt internal compiler ast or or expression resolvetype   at org eclipse jdt internal compiler ast expression resolvetypeexpecting   at org eclipse jdt internal compiler ast ifstatement resolve   at org eclipse jdt internal compiler ast block resolve   at org eclipse jdt internal compiler ast forstatement resolve   at org eclipse jdt internal compiler ast abstractmethoddeclaration resolvestatements   at org eclipse jdt internal compiler ast methoddeclaration resolvestatements   at org eclipse jdt internal compiler ast abstractmethoddeclaration resolve   at org eclipse jdt internal compiler ast typedeclaration resolve   at org eclipse jdt internal compiler ast typedeclaration resolve   at org eclipse jdt internal compiler ast compilationunitdeclaration resolve   at org eclipse jdt internal core search matching matchlocator process   at org eclipse jdt internal core search matching matchlocator locatematches   at org eclipse jdt internal core search matching matchlocator locatematches   at org eclipse jdt internal core search matching matchlocator locatematches   at org eclipse jdt internal core search javasearchparticipant locatematches   at org eclipse jdt internal core search basicsearchengine findmatches   at org eclipse jdt internal core search basicsearchengine search   at org eclipse jdt core search searchengine search   at org eclipse jdt internal corext callhierarchy callermethodwrapper findchildren   at org eclipse jdt internal corext callhierarchy methodwrapper performsearch   at org eclipse jdt internal corext callhierarchy methodwrapper dofindchildren   at org eclipse jdt internal corext callhierarchy methodwrapper getcalls   at org eclipse jdt internal ui callhierarchy deferredmethodwrapper getcalls   at org eclipse jdt internal ui callhierarchy deferredmethodwrapper fetchdeferredchildren   at org eclipse ui progress deferredtreecontentmanager   run   at org eclipse core internal jobs worker run ,529367.0
