Unnamed: 0,Bug ID,Product,Component,Status,Resolution,Summary,Average_Cos_Similarity_Score,Changed,Description,Duplicate_Bug_Ids
21224,537930.0,Community,CI-Jenkins,CLOSED,DUPLICATE,SSH configuration error on https://ci.eclipse.org/tyrus,0.020195955926282115,14-08-2018 08:54,error  error cloning remote repo  origin  hudson plugins git gitexception  command   usr local bin git fetch   tags   progress git github com eclipse   tyrus git  refs heads   refs remotes origin    returned status code    stdout   stderr  host key verification failed  fatal  could not read from remote repository   see   master release   console,532939.0
21226,537935.0,Community,GitHub,CLOSED,DUPLICATE,please add GHPRB web hooks for eclipse CHE repositories,0.012288600312702291,14-08-2018 08:43,please add web hook for ci in next projects    parent   lib   docs     dev  hook settings   payload url     content type  application x www form urlencoded  secret   empty   ssl verification  enable ssl verification  let me select individual events    pull requests   pushes   issue comments  active  true,537759.0
21365,538202.0,e4,UI,CLOSED,DUPLICATE,"Model Editor, Adding a PartsashContainer to CompositeView creates another CompositeView Element",0.012052860750807729,03-11-2019 04:48,  create a compositeview   right click ad child  partsashcontainer  a composite view is created instead ,551750.0
21469,538369.0,Platform,Releng,CLOSED,DUPLICATE,Update copyright tools to use EPL 2.0,0.03156388388150305,16-04-2019 04:37,eclipse platform releng contains our copyright tool  we should update it to use the epl     license ,546451.0
21489,538401.0,Platform,IDE,RESOLVED,DUPLICATE,Apostrophe in contextual help changed to &apos;,0.03259541353744315,30-08-2018 07:54,created attachment   contextual help for ant view in french png  apostrophe in contextual help changed to  apos   apostrophes   in contextual help changed to  apos   see attachment of contextual help for ant view in french for example   i think this may be a dup of bug    problem only happens in eclipse      works okay in eclipse     and eclipse       ,536693.0
21558,538521.0,Platform,SWT,CLOSED,DUPLICATE,Right mouse click event fired wrongly on macOS,0.028332976625081805,03-09-2018 04:20,  and macos       using magic mouse     steps     open  navigator     right click on a unfocused git project   team  of context menu doesn t contains sub menu like  commit     click on this project  make it focused  then right click and  team  come back,537491.0
21627,538689.0,Platform,Text,CLOSED,DUPLICATE,Eclipse photon FormText.setText() is not replacing &#160; with space,0.03593773521538717,21-09-2018 08:37,formtext settext  is not interpreting entity numbers properly   following is the sample program   package testform  import org eclipse swt layout gridlayout  import org eclipse swt widgets    import org eclipse ui forms widgets     public class formscrashtest    public static void main      display display   new display     shell shell   new shell     shell setlayout       formtoolkit toolkit   new formtoolkit      form form   toolkit createform     tablewraplayout layout   new tablewraplayout     form getbody  setlayout      formtext rtext   toolkit createformtext   true      string data     form  p  b results               form text test  b   p   form       rtext settext      tag detection off  hyperlink    shell pack     shell open     while         if          display sleep              display dispose          result          results               form text test  instead of results        form text test  thinking the following change in formtextmodel class might be the culprit   public void parsetaggedtext      if        reset      return        taggedtext   taggedtext replace      non nls      non nls      inputstream stream   new bytearrayinputstream      parseinputstream       replacing the   with  amp is the new line added in photon ,536693.0
21751,538931.0,Platform,SWT,CLOSED,DUPLICATE,SWT_GTK3=0 with Eclipse Photon leads to broken editor behavior on line deletion/insertion,0.03139079482151348,11-09-2018 09:47,created attachment   demo  trying eclipse photon for the first time  noticed line insertion deletion any editor showed some weird issues to buffer area redrawing  demo attached   luckily  i remembered i had       removed it and the issue was gone ,530841.0
21752,538932.0,Sirius,Diagram,CLOSED,DUPLICATE,[ELK] ELK layouting make no distinction between arrange selection and arrange all,0.02241841005047125,11-07-2019 03:24,the layout should be applied to selected element when asking for arrange selection  also pined element behavior should be checked ,540987.0
21774,538970.0,Community,CI-Jenkins,CLOSED,DUPLICATE,[polarsys] the kitalpha instance is not available,0.02649154136671242,12-09-2018 06:05,  doesn t work anymore  i tried to restart the instance but jenkins is still unavailable ,538527.0
21775,538972.0,Community,CI-Jenkins,CLOSED,DUPLICATE,hipp6 not reachable,0.03610457188082743,12-09-2018 06:00,i get the following error when trying to access   same for other jipps on    other hipp instances are accessible                                   proxy error  the proxy server received an invalid response from an upstream server  the proxy server could not handle the request get  emf    reason  error reading from remote server                                ,537462.0
21825,539048.0,JDT,UI,CLOSED,DUPLICATE,Package Explorer order of Source dirs is not the same as defined in Java Build Path > Source tab,0.022207138036809636,17-10-2018 17:10,i have added following dirs on the source tab in java build path   project name grails app assets project name grails app conf project name grails app controllers project name grails app domain project name grails app   project name grails app init project name grails app jobs project name grails app services project name grails app taglib project name grails app utils project name grails app views project name src main java project name src main groovy project name src main resources project name src test groovy  on the package explorer view i get the following order   project name grails app assets project name grails app conf project name grails app controllers project name src main groovy project name src test groovy project name grails app domain project name grails app   project name grails app init project name src main java project name grails app jobs project name src main resources project name grails app services project name grails app taglib project name grails app utils project name grails app views  it looks like it is sorting only by the last part of directory name  and not by the full name of entry made in source tab   i would like to have the same order on package explorer as defined in java build path   sources  am i missing some config option or  this is a bug   btw  project explorer is showing these dir as in java build path   sources which is ok  but i prefer to work with package explorer view ,538236.0
21862,539131.0,JDT,Core,CLOSED,DUPLICATE,[12] Create P build,0.012436366060777146,22-02-2019 02:43,  create p build   update marketplace entry,544692.0
21866,539136.0,JDT,Core,CLOSED,DUPLICATE,[12][build] Create Y Build,0.022004480047487167,26-10-2018 03:10,y build creation for java   ,540451.0
21904,539221.0,Platform,UI,CLOSED,DUPLICATE,e4 model editor - search icon does not yet uses transparent background,0.0336563782079776,22-05-2020 10:40,created attachment   screenshot  while testing christofs patches  i noticed that the icon search dialog still uses an icon with hard coded white background  which does not look good in the dark theme    i suggest we replace it ,562966.0
21908,539227.0,Papyrus,Diagram,CLOSED,DUPLICATE,[sequence diagram] lifeline resize problem,0.010737045845249567,19-09-2018 11:53,cannot shorten the lifeline ,538466.0
21950,539310.0,z_Archived,Recommenders,CLOSED,DUPLICATE,[wiring] org.eclipse.recommenders.templates.snipmatch.rcp bundle unresolved,0.022686935960358836,24-07-2019 14:36,a longer description  unresolved bundles  org eclipse recommenders apidocsorg eclipse recommenders apidocs rcporg eclipse recommenders callsorg eclipse recommenders calls rcporg eclipse recommenders constructorsorg eclipse recommenders constructors rcporg eclipse recommenders coordinatesorg eclipse recommenders coordinates rcporg eclipse recommenders modelsorg eclipse recommenders models rcporg eclipse recommenders netorg eclipse recommenders overridesorg eclipse recommenders overrides rcporg eclipse recommenders snipmatchorg eclipse recommenders snipmatch rcp,483724.0
22018,539445.0,JDT,Text,CLOSED,DUPLICATE,javaDoc Layout Display(typesetting) Error with Chinese,0.024356592804015215,21-06-2019 00:41,created attachment   layout error example  when i write javadoc with chinese text and english text some character display with error layout  example        english example    中文chinese example    ，chinese punctuation example     english punctuation example     you can see the text in red circle  the chinese text display behavior are differrent with english text display behavior,536562.0
22037,539475.0,PDE,UI,CLOSED,DUPLICATE,Remove references to update.configurator from PDE,0.03357365625969556,30-06-2020 02:13,this is a continuation of bug    we should remove the references to update configurator in pde to allow that we finally can delete update configurator ,527378.0
22059,539530.0,Platform,SWT,CLOSED,DUPLICATE,SWT Tools keeps trying to remove EPL2.0 header from c*.c files,0.03490798366211003,16-10-2018 10:52,when rebuilding the bindings manually  i see that the c   and c structs   files are having the     headers removed by swt tools ,530393.0
22060,539531.0,Community,CI-Jenkins,CLOSED,DUPLICATE,JIPP for jax-ws-api,0.007317406511818804,26-09-2018 16:31,requesting a ci instance to ci cd     jax ws api,538893.0
22098,539610.0,Platform,Text,CLOSED,DUPLICATE,Chinese annotation asterisk support bad.,0.031789200521821555,21-06-2019 00:39,created attachment   chinese annotation asterisk support bad   when the first word is chinese  the asterisk will become small  but if the first word is character is ok  pic is in the attachment ,536562.0
22165,539742.0,Epsilon,Core,CLOSED,DUPLICATE,in ECL matches operations invoked to match pairs of collections seems to fail,0.026338945552168,03-10-2018 03:00,created attachment   minimal example project  as specified in       using ecl for comparision of collection seems to fail,539740.0
22206,539827.0,CDT,cdt-codan,CLOSED,DUPLICATE,Wrong invalid argument,0.018173877731946404,06-10-2018 00:48,codan flags the  push back    as with invalid arguments  invalid arguments   candidates are  void push back  void push back   the compiler   does not complain     include  vector   include  memory   class base  typedef std  shared ptr base  baseptr  struct base     class derived  typedef std  shared ptr derived  derivedptr  struct derived   public base     int main    std  vector baseptr  v  derivedptr ptr   v push back      here is the error return     ,539052.0
22298,540008.0,Community,GitHub,CLOSED,DUPLICATE,IP Validation Bot not working properly,0.01880201864963736,03-12-2018 11:59,ip validation bot not working properly   umbrella pull   imho the bot should flag this pr as invalid  but it shows nothing,540694.0
22356,540127.0,Platform,UI,CLOSED,DUPLICATE,Bundle Spy does not display on Mac OS X Mojave,0.010204161997177604,17-10-2018 16:53,bundle spy displays nothing    window is empty ,540075.0
22496,540378.0,Apogy,General,CLOSED,DUPLICATE,Apogy Code Generator should generate abstract implementation methods for EMF operation,0.02055523878899541,14-11-2018 14:36,default code generator generates this                 begin user doc              end user doc          generated       public void process         todo  implement this method      ensure that you remove  generated or mark it  generated not   throw new unsupportedoperationexception       to be consistent and support generation gap  apogy code generator should generate this                begin user doc              end user doc          generated       abstract public void process  ,541105.0
22568,540513.0,eTrice,Documentation,CLOSED,DUPLICATE,[doc] Extend documentation for transitionData,0.02041194880512176,30-08-2019 11:47,document how to use the transitiondata  should be cross referenced from message data explanation ,542797.0
22569,540514.0,eTrice,Documentation,CLOSED,DUPLICATE,[doc] Extend feature reference for behavioral elements,0.017246644074781013,30-08-2019 11:46,state machine elements are missing in the feature reference   reference html logicalmodel,542797.0
22637,540632.0,JDT,Core,CLOSED,DUPLICATE,Generics regression in 4.9 with enums,0.031690197170077476,05-02-2019 17:28,version        build id        test code           package test   import java util map   public class test            public interface myinterface               public enum classa implements myinterface        public enum classb implements myinterface        public enum classc implements myinterface        public enum classd implements myinterface             static map string  class   extends myinterface   enum fields   of               a   classa class               b   classb class               c   classc class               d   classd class             public static  k  v  map k  v  of          return null                     compile error  the method of  in the type test is not applicable for the arguments    if i change the  enum  to  class  the compile error goes away  also  switching back to eclipse       does not result in this error ,539329.0
22644,540643.0,Platform,SWT,CLOSED,DUPLICATE,Compare editor empty in I20181030-1800,0.021613812643628813,31-10-2018 04:52,it is caused by   id    reverting it makes compare editor works fine ,540298.0
22645,540645.0,Community,CI-Jenkins,CLOSED,DUPLICATE,"Jakarta Transaction API problem closing staging profile ""Upload your public key and try the operation again""",0.02678578820303567,31-10-2018 07:11,hi   i think there is something wrong with the ssh key my job is using to rc close the jakarta transaction api project    if you look at     api   promote   console you can see   info    info                jakarta transaction jakarta transaction api                 info  building javax transaction api        info                                    jar                                     info    info      nexus staging maven plugin       rc close     jakarta transaction api      info     using server credentials  ossrh  from maven settings   info     connected to nexus at       is version         and edition  professional   info  rc closing staging repository with ids  jakartatransaction     waiting for operation to complete                    error    error  nexus staging rules failure report  error                                      error    error  repository  jakartatransaction    failures  error    rule  signature staging  failures  error        no public key  key with id    was not able to be located on  lt a href      gt      lt  a gt   upload your public key and try the operation again   error        no public key  key with id    was not able to be located on  lt a href   keyservers net    gt   keyservers net    lt  a gt   upload your public key and try the operation again   error        no public key  key with id    was not able to be located on  lt a href      gt      lt  a gt   upload your public key and try the operation again   error        no public key  key with id    was not able to be located on  lt a href      gt      lt  a gt   upload your public key and try the operation again   error        no public key  key with id    was not able to be located on  lt a href   keyservers net    gt   keyservers net    lt  a gt   upload your public key and try the operation again   error        no public key  key with id    was not able to be located on  lt a href      gt      lt  a gt   upload your public key and try the operation again   error        no public key  key with id    was not able to be located on  lt a href      gt      lt  a gt   upload your public key and try the operation again   error        no public key  key with id    was not able to be located on  lt a href   keyservers net    gt   keyservers net    lt  a gt   upload your public key and try the operation again   error        no public key  key with id    was not able to be located on  lt a href      gt      lt  a gt   upload your public key and try the operation again   error        no public key  key with id    was not able to be located on  lt a href      gt      lt  a gt   upload your public key and try the operation again   error        no public key  key with id    was not able to be located on  lt a href   keyservers net    gt   keyservers net    lt  a gt   upload your public key and try the operation again   error        no public key  key with id    was not able to be located on  lt a href      gt      lt  a gt   upload your public key and try the operation again   error    from what i read on    build   html i can just upload the public key to      is that the best route ,540637.0
22667,540677.0,Platform,SWT,CLOSED,DUPLICATE,[GTK4] Fix gtk_init_* functions,0.007921175334377629,14-12-2018 13:46,these no longer accept arguments ,541173.0
22731,540805.0,CDT,cdt-build-managed,CLOSED,DUPLICATE,GTK3 with large drop-down list is very slow,0.03528897743130112,06-11-2018 10:51,when plugins based on cdt use the drop down menu with many entries the whole panel freezes for    second on each activation  this behaviour is not present on     and it s not depending on hardware     for example  gnu mcu eclipse plugins have this issue  the feature ilg gnumcueclipse managedbuild cross arm has the plugin xml which is using cdt s build definitions   plugin    extension point   id  toolchains    name  extra toolchains    schema  schema toolchains exsd       extension point  org eclipse cdt managedbuilder core builddefinitions      managedbuildrevision fileversion              managedbuildrevision            tool    id  ilg gnuarmeclipse managedbuild cross tool base arm     isabstract  true     name    targets common options       option     id  ilg gnuarmeclipse managedbuild cross option base arm target family      isabstract  true      name   option target arm family      valuetype  enumerated        enablement type  ui enablement cmd usage         checkoption       holderid  ilg gnuarmeclipse managedbuild cross toolchain base        isregex  false        optionid  ilg gnuarmeclipse managedbuild cross option architecture        value  ilg gnuarmeclipse managedbuild cross option architecture arm          checkoption        enablement       enumeratedoptionvalue      command   mcpu         id  ilg gnuarmeclipse managedbuild cross option arm target mcpu         name            enumeratedoptionvalue       enumeratedoptionvalue      command   mcpu         id  ilg gnuarmeclipse managedbuild cross option arm target mcpu         name            enumeratedoptionvalue       enumeratedoptionvalue      command   mcpu         id  ilg gnuarmeclipse managedbuild cross option arm target mcpu         name            enumeratedoptionvalue         there are around   entries in the cpu target menu and there are other dropdown menus as well  is there something inherently slower and non efficient when big lists which have to scroll outside the screen are generated in     noticed from other   related bugs that there is a notion to remove   and move forward to   and report any showstopper for converting into the    i would say this is a showstopper as the plugin works perfectly with   and yes the plugin is making more entries than a typical plugin would do  but it s supporting a lot of targets cpus and there is no good way to group simplify them either  so the list is large  but still manageable  just it s surprising that   version almost falls apart with    entries when the widget is bigger than the screen and user has to scroll through them    probably there could be a similar problem if the cdt   dropdown would have to populate a timezone selector with all countries cities ,489640.0
22762,540862.0,z_Archived,WindowBuilder,RESOLVED,DUPLICATE,[Mac] The SWT designer window rendering preview components up-side-down under Mac,0.020631072116973053,04-06-2021 16:45,created attachment   screen shot  as what the title said ,539850.0
22766,540872.0,EGit,UI,CLOSED,DUPLICATE,Cannot share project into a Git repo which contains a.project in the top-level folder,0.03164011908618957,07-11-2018 04:00,created attachment   screenshot  assume you have the following structure   top level    project      project    if top level contains a  project file  the share wizard does not allow to share a new  project    in folder  top level project    ,540303.0
22788,540912.0,Platform,SWT,CLOSED,DUPLICATE,[Win32] Blurry text for trees,0.029356459829341472,20-05-2020 06:51,created attachment   screenshot  maybe related to bug   and bug   but i noticed that sometimes text under windows   gets blurry  see screenshopt,562781.0
22861,541057.0,Community,GitHub,CLOSED,DUPLICATE,IP checks for pull request didn't run,0.02369998063542748,03-12-2018 11:59,is there magic to force these things to run     cdt cdt gdb adapter pull    the jenkins verify job picked it up ,540694.0
22912,541147.0,eTrice,UserInterface,CLOSED,DUPLICATE,[diagram] endless errors dialogs upon saving diagram,0.012632273063643595,30-08-2019 11:31,see attachment  unfortunately not reproducable ,543335.0
22932,541182.0,Community,Servers,CLOSED,DUPLICATE,Infrastructure issues affecting Eclipse platform 4.10 release,0.020080434905305065,15-11-2018 07:17,top level bug to track infrastructure issues encounterd by eclipse platform team,541183.0
22961,541230.0,Community,Bugzilla,CLOSED,DUPLICATE,Usernames are displayed with the wrong encoding: Ã¼ instead of ü,0.013493752927745198,26-03-2021 21:21,see  ,572245.0
23006,541316.0,Platform,UI,CLOSED,DUPLICATE,Reduce margins in e4 model editor,0.03229705950101399,10-12-2018 10:36,created attachment   screenshot  imho the margins for the inner elements are still to big  we should reduce them ,509583.0
23029,541359.0,JDT,UI,CLOSED,DUPLICATE,[Dark Theme] White scrollbars in javadoc window in dark theme,0.034213846661900166,23-08-2019 09:20,created attachment   eclipse screenshot   white scrollbars in javadoc window in dark theme in windows    attached screenshot  need to place mouse over some class   and focus appeared javadoc window ,444560.0
23053,541411.0,PDE,UI,CLOSED,DUPLICATE,Fix Performance - Inefficient use of keySet iterator instead of entrySet iterator in PDE,0.018080896027235237,14-12-2018 05:50,we should also fix the usage of the inefficient use of keyset iterator       rule findbugs   rule sev critical severity critical,528180.0
23093,541475.0,z_Archived,LSP4E,RESOLVED,DUPLICATE,[Quick fix] Appears randomly on error marker hovers,0.02932429406238482,04-02-2022 09:12,quick fix or codeaction  are stored in the marker attributes when it comes from an ls  when new diagnostic messages come from ls arrive the old markers are attempted to be re used  therefore new replacement marker attributes are set  however the ls code actions attribute left untouched and hence the quick fix appears in random places,528333.0
23173,541618.0,Platform,SWT,CLOSED,DUPLICATE,Chinese characters display problem ( 中文注释 ),0.003814183873710032,29-11-2018 06:42,created attachment   显示问题  中文注释，如果   后面直接写中文或者加一个空格写中文，星号自动变小。 加入tab键会正常。如图,536562.0
23219,541722.0,Platform,SWT,CLOSED,DUPLICATE,Eclipse:329): Gtk-CRITICAL **: gtk_box_gadget_distribute: assertion 'size >= 0' failed in GtkScrollbar,0.031218804535716106,30-11-2018 05:10,chrome os     launched via cli  full terminal output   llocate      gtk warning     allocating size to gtkscrolledwindow   without calling gtk widget get preferred width height   how does the code know the size to allocate  fontconfig warning    etc fonts fonts conf   line    unknown element  blank  attention  default value of option   overridden by environment             error sandbox linux cc   initializesandbox  called with multiple threads in process gpu process             error bus cc   failed to connect to the bus  could not parse server address  unknown address type       libdbusmenu glib warning     unable to get session bus  unknown or unsupported transport  disabled  for address  disabled              error background mode manager aura cc   not implemented reached in virtual void backgroundmodemanager  enablelaunchonstartup             error gpu process transport factory cc   lost ui shared context             error command buffer proxy impl cc   contextresult  kfatalfailure  shared memory region is not valid            error input method base cc   not implemented reached in virtual ui  inputmethodkeyboardcontroller  ui  inputmethodbase  getinputmethodkeyboardcontroller using inputmethodkeyboardcontrollerstub  sometimes it freezes  main problem  all tool bar menu list rise above rather than drop down  makes using menus unusuavle,527284.0
23224,541738.0,Community,CI-Jenkins,CLOSED,DUPLICATE,Create instances for jsonb and jsonp on new build infrastructure (jenkins.eclipse.org),0.031978807114515666,30-11-2018 08:59,please create new instances for jsonp and jsonb projects  i ll let you know when all jobs are moved to let you delete old instances on ci eclipse org ,541740.0
23239,541767.0,openj9,General,CLOSED,DUPLICATE,Please protect openj9 and openj9-omr release branches on github,0.03294157378978362,30-11-2018 15:55,the    tree       release branch was protected via   bug cgi id     we d like to protect the subsequent branches as well  at both    and    omr        release       release       release,541768.0
23292,541869.0,z_Archived,LSP4E,CLOSED,DUPLICATE,[ls][protocol] Optional codeActionLiteralSupport for ClientCapabilities,0.01597365899623222,04-02-2022 09:12,according to the ls protocol specification    initialize method must send a clientcapabilities via capabilities attribute   clientcapabilities will optionally contain textdocumentclientcapabilities via textdocument attribute   textdocumentclientcapabilities will optionally contain codeaction attribute  with codeactionliteralsupport attribute also as optional  but  if codeactionliteralsupport is informed  codeactionkind is mandatory     is sending a codeactionliteralsupport via initialize params without codeactionkind  example request         jsonrpc         id       method   initialize   params    processid     rootpath    home vlopes dev tmp eclipse workspace      rooturi   file    home vlopes dev tmp eclipse workspace      capabilities    workspace    applyedit  true  symbol      executecommand    dynamicregistration  true   workspacefolders  true   textdocument    synchronization    willsave  true  willsavewaituntil  true  didsave  true   completion    completionitem    snippetsupport  true    hover      signaturehelp      references      documenthighlight      documentsymbol      formatting      rangeformatting      definition      codeaction    codeactionliteralsupport       codelens      documentlink      colorprovider      rename        clientname   eclipse ide   trace   off         should be like        jsonrpc         id       method   initialize   params    processid     rootpath    home vlopes dev tmp eclipse workspace      rooturi   file    home vlopes dev tmp eclipse workspace      capabilities    workspace    applyedit  true  symbol      executecommand    dynamicregistration  true   workspacefolders  true   textdocument    synchronization    willsave  true  willsavewaituntil  true  didsave  true   completion    completionitem    snippetsupport  true    hover      signaturehelp      references      documenthighlight      documentsymbol      formatting      rangeformatting      definition      codeaction      codelens      documentlink      colorprovider      rename        clientname   eclipse ide   trace   off       ,541851.0
23434,542616.0,z_Archived,BIRT,CLOSED,DUPLICATE,Base64 encoded image is not showing in PDF,0.028428222192050972,10-12-2018 07:57,created attachment   birt issue pdf  hi team  good afternoon      i have some birt rpt designs and we are retrieving data from clob blob  in reports  colb and blob contains data with images which are encrypted in    when we run the report from birt report developer images are showing perfectly  but when i export that birt report as pdf from tool images are not coming in pdf  other data available in clob is showing in pdf properly   pfa issue related doc is attached   can you please help me same ,542615.0
23436,542619.0,4DIAC,FORTE,CLOSED,DUPLICATE,Check and fix while loop and one-line if in opcua_handler,0.02258066209188311,10-12-2018 07:59,add if additional check for string termination is needed in opcua handler cpp   and fix one line if style,542618.0
23468,542670.0,ECP,EMF Forms,CLOSED,DUPLICATE,[Segments] Extend view template model tooling for segments,0.015502023218693097,21-02-2019 03:00,the view template model tooling to support segment based dmrs ,542671.0
23500,542726.0,Platform,Text,CLOSED,DUPLICATE,Chinese annotations are automatically indented,0.015611829650638643,14-01-2019 20:22,this issue has been raised on github on several occasions     projects   issues      projects spring ide issues  ,543232.0
23502,542729.0,Community,CI-Jenkins,CLOSED,DUPLICATE,Build can't access Github.com,0.026989824748172825,13-12-2018 03:30,   job xtext eclipse job   scmpolllog   hudson plugins git gitexception  command  git ls remote  h   eclipse git  returned status code    stdout   stderr  fatal  unable to access    eclipse git    could not resolve host  github com,542728.0
23540,542821.0,Community,CI-Jenkins,CLOSED,DUPLICATE,JIPP for krazo,0.02599476403905063,17-12-2018 05:42,hi  we would like to use jenkins for ci and publishing snapshots  could you please create a corresponding instance for us  thanks a lot ,541281.0
23585,542897.0,Community,Website,CLOSED,DUPLICATE,Retire /community?,0.025537878647196744,19-02-2019 13:16,   i don t think we link to it anymore  there are many  many requests for    rss which lead to a   server error  ,410338.0
23606,542937.0,Mylyn Docs,Wikitext,CLOSED,DUPLICATE,Include Wikitext Extras sources as part of the Wikitext SDK feature,0.02890092229791799,09-01-2019 21:01,almost all wikitext sources are available through the wikitext sdk feature  minus sources for the creole and commonmark plugins  though these are available through the extras feature  their sources are not being published as   artifacts and we should include them in the wikitext sdk feature ,542938.0
23651,543040.0,EMF,cdo.core,CLOSED,DUPLICATE,StaleReferencePolicy getType doesn't support reified generics,0.025225367499780906,16-01-2022 03:39,when getting a stale reference proxy  the gettype simply calls the feature getetype which can result in classcastexception when using generics   the solution is to slightly change the gettype method to   protected eclassifier gettype              eclassifier type   ecoreutil getreifiedtype   feature getegenerictype   geteclassifier          if                   type   feature getetype                 return type       ,543378.0
23690,543118.0,Community,Proposals and Reviews,CLOSED,DUPLICATE,[terminate] iot.whiskers,0.030762756017677573,09-01-2019 08:16,as per   pmc   html it is  sadly  time to archive the eclipse whiskers project ,543264.0
23743,543230.0,JDT,Core,RESOLVED,DUPLICATE,[12] Inconsistent stackmap frames with switch expression,0.02932620713840486,08-01-2019 01:40,the following code throws an exception when run  public class switch    public static long foo      long promoted   switch      case              trouble here     default              return promoted      public static void main      system out println          the error is  error  unable to initialize main class switch caused by  java lang verifyerror  inconsistent stackmap frames at branch target   exception details    location      switch foo j     lookupswitch   reason      current frame s stack size doesn t match stackmap    current frame      bci         flags          locals     java lang string   top  top   java lang string        stack    integer     stackmap frame      bci         flags          locals     java lang string   top  top   java lang string        stack    long        bytecode                                                                               stackmap table      full frame      same frame             full frame ,542838.0
23755,543253.0,Platform,CVS,CLOSED,DUPLICATE,page not open,0.022317262595866676,09-01-2019 11:59,page not open while opening the page ,543300.0
23784,543306.0,Platform,Debug,CLOSED,DUPLICATE,page not working properly,0.011108996089965382,09-01-2019 11:59,not working properly,543300.0
23855,543425.0,Community,Website,CLOSED,DUPLICATE,Update featured story and our footer for Eclipse IDE 2019-03,0.03552248969983389,15-03-2019 13:09,we need to update featured story and our footer banner for eclipse ide     similar to what we did for bug     update featured story and our footer for eclipse ide       stephanie  could you create a photoshop mockup of what we need to implement   we also need to know the date where these new banner will be visible ,542920.0
23923,543549.0,Epsilon,Core,CLOSED,DUPLICATE,Imports do not resolve variables,0.03371323952369818,09-04-2020 17:22,not sure if this is a bug or deliberate design decision  but when importing an eol file which has a variable declaration at the top level   in another epsilon program then that variable is not available in the importing program  for example   a eol  var x   integer       b eol  var y   x       throws  undefined variable  type or model   x      ,383442.0
23933,543566.0,JDT,Debug,CLOSED,DUPLICATE,"Content assistant is not working in ""Debug Shell""",0.02369665300448473,18-01-2019 09:24,i am edebuging junit test   and content assiastant is ot working at all  ctrl space does not trigger neither vaiable name completion nor method name completion ,543569.0
23934,543568.0,JDT,Debug,CLOSED,DUPLICATE,"Content assistant is not working in ""Debug Shell""",0.02369665300448473,18-01-2019 09:24,i am edebuging junit test   and content assiastant is ot working at all  ctrl space does not trigger neither vaiable name completion nor method name completion ,543569.0
23986,543674.0,JDT,Core,RESOLVED,DUPLICATE,[12] Incorrect warning for missing case in switch expression,0.031837517559906034,22-01-2019 21:37,example  bug   comment      a warning  the enum constant sunday needs a corresponding case label in this enum switch on day  is shown   it reports an incorrect warning as we already have a case for sunday in the example ,543240.0
23995,543688.0,z_Archived,WindowBuilder,CLOSED,DUPLICATE,[Releng] Include Windowbuilder 1.9.2 in 4.11 Release Train,0.00775370356589224,04-06-2021 16:45, releng  include windowbuilder       in     release train,543687.0
24138,543962.0,Platform,UI,CLOSED,DUPLICATE,Default tree arrows visible under themed triangle or square ones,0.014333521880281065,30-04-2020 03:41,created attachment   package explorer image    bright theme tree arrows visible under dark theme triangle tree arrows  if you put mouse over arrow part of light theme arrow highlights   ,562576.0
24159,543990.0,Platform,SWT,CLOSED,DUPLICATE,Unreachable last item in scrolling pane,0.022996268147408655,31-01-2019 05:18,created attachment   expandable  infos  item obscured by horizontal scroll bar   if the last item in the  problems  pane is an expandable  infos  and the pane has a vertical scroll bar and a horizontal scroll bar  then  infos  is mostly covered by the horizontal scroll bar so you cannot expand it ,519728.0
24183,544030.0,JDT,UI,CLOSED,DUPLICATE,SaveParticipantTest.testFormatChanges02 failed in build,0.033737062166636335,21-05-2020 06:53,         expected        object s     o       but was        object s       o         junit framework comparisonfailure  expected        object s     o       but was        object s       o       at junit framework assert assertequals  at junit framework assert assertequals  at junit framework testcase assertequals  at org eclipse jdt ui tests quickfix saveparticipanttest     it passes when run locally ,562654.0
